2026-01-01T19:14:05.679433;19.2333;17.0000;17:00;0.9841;CNN (full frame)
2026-01-01T19:14:10.716507;19.2333;17.0000;17:00;0.9900;CNN (full frame)
2026-01-01T19:14:15.753562;19.2333;17.0000;17:00;0.9849;CNN (full frame)
2026-01-01T19:14:20.797604;19.2333;17.0000;17:00;0.9893;CNN (full frame)
2026-01-01T19:14:25.834288;19.2333;17.0000;17:00;0.9833;CNN (full frame)
2026-01-01T19:14:30.869914;19.2333;17.0000;17:00;0.9890;CNN (full frame)
2026-01-01T19:14:35.950345;19.2333;17.0000;17:00;0.9919;CNN (full frame)
2026-01-01T19:14:40.986814;19.2333;17.0000;17:00;0.9909;CNN (full frame)
2026-01-01T19:14:46.023375;19.2333;17.0000;17:00;0.9877;CNN (full frame)
2026-01-01T19:14:51.063373;19.2333;17.0000;17:00;0.9873;CNN (full frame)
2026-01-01T19:14:56.101809;19.2333;17.0000;17:00;0.9864;CNN (full frame)
2026-01-01T19:15:01.141329;19.2500;17.0000;17:00;0.9822;CNN (full frame)
2026-01-01T19:15:06.178804;19.2500;17.0000;17:00;0.9800;CNN (full frame)
2026-01-01T19:15:11.216260;19.2500;17.0000;17:00;0.9500;CNN (full frame)
2026-01-01T19:15:16.252277;19.2500;17.0000;17:00;0.9607;CNN (full frame)
2026-01-01T19:15:21.288976;19.2500;17.0000;17:00;0.9733;CNN (full frame)
2026-01-01T19:15:26.324772;19.2500;17.0000;17:00;0.9435;CNN (full frame)
2026-01-01T19:15:31.359689;19.2500;17.0000;17:00;0.9421;CNN (full frame)
2026-01-01T19:15:36.394633;19.2500;17.0000;17:00;0.9081;CNN (full frame)
2026-01-01T19:15:41.431613;19.2500;17.0000;17:00;0.9377;CNN (full frame)
2026-01-01T19:15:46.467982;19.2500;17.0000;17:00;0.9551;CNN (full frame)
2026-01-01T19:15:51.504097;19.2500;17.0000;17:00;0.9664;CNN (full frame)
2026-01-01T19:15:56.540428;19.2500;17.0000;17:00;0.9623;CNN (full frame)
2026-01-01T19:16:01.578603;19.2667;17.0000;17:00;0.9656;CNN (full frame)
2026-01-01T19:16:06.615890;19.2667;17.0000;17:00;0.9616;CNN (full frame)
2026-01-01T19:16:11.652607;19.2667;17.0000;17:00;0.8778;CNN (full frame)
2026-01-01T19:16:16.689764;19.2667;17.0000;17:00;0.9230;CNN (full frame)
2026-01-01T19:16:21.727930;19.2667;17.0000;17:00;0.8525;CNN (full frame)
2026-01-01T19:16:26.769111;19.2667;17.0000;17:00;0.9092;CNN (full frame)
2026-01-01T19:16:31.806253;19.2667;17.0000;17:00;0.9031;CNN (full frame)
2026-01-01T19:16:36.843039;19.2667;17.0000;17:00;0.9299;CNN (full frame)
2026-01-01T19:16:41.879736;19.2667;17.0000;17:00;0.9176;CNN (full frame)
2026-01-01T19:16:46.919202;19.2667;17.0000;17:00;0.9461;CNN (full frame)
2026-01-01T19:16:51.955403;19.2667;17.0000;17:00;0.9616;CNN (full frame)
2026-01-01T19:16:56.992030;19.2667;17.0000;17:00;0.9763;CNN (full frame)
2026-01-01T19:17:02.029346;19.2833;17.0000;17:00;0.9268;CNN (full frame)
2026-01-01T19:17:07.064417;19.2833;17.0000;17:00;0.9271;CNN (full frame)
2026-01-01T19:17:12.099859;19.2833;17.0000;17:00;0.9509;CNN (full frame)
2026-01-01T19:17:17.135355;19.2833;17.0000;17:00;0.9604;CNN (full frame)
2026-01-01T19:17:22.172321;19.2833;17.0000;17:00;0.9761;CNN (full frame)
2026-01-01T19:17:27.211794;19.2833;17.0000;17:00;0.9604;CNN (full frame)
2026-01-01T19:17:32.249054;19.2833;17.0000;17:00;0.9713;CNN (full frame)
2026-01-01T19:17:37.288307;19.2833;17.0000;17:00;0.9335;CNN (full frame)
2026-01-01T19:17:42.326068;19.2833;17.0000;17:00;0.9521;CNN (full frame)
2026-01-01T19:17:47.363536;19.2833;17.0000;17:00;0.9312;CNN (full frame)
2026-01-01T19:17:52.400245;19.2833;17.0000;17:00;0.8410;CNN (full frame)
2026-01-01T19:17:57.436956;19.2833;17.0000;17:00;0.8916;CNN (full frame)
2026-01-01T19:18:02.474639;19.3000;17.0000;17:00;0.8803;CNN (full frame)
2026-01-01T19:18:07.510985;19.3000;17.0000;17:00;0.9153;CNN (full frame)
2026-01-01T19:18:12.547073;19.3000;17.0000;17:00;0.9405;CNN (full frame)
2026-01-01T19:18:17.586850;19.3000;17.0000;17:00;0.9399;CNN (full frame)
2026-01-01T19:18:22.626576;19.3000;17.0000;17:00;0.9495;CNN (full frame)
2026-01-01T19:18:27.663778;19.3000;17.0000;17:00;0.9317;CNN (full frame)
2026-01-01T19:18:32.701207;19.3000;17.0000;17:00;0.8910;CNN (full frame)
2026-01-01T19:18:37.737391;19.3000;17.0000;17:00;0.9329;CNN (full frame)
2026-01-01T19:18:42.772874;19.3000;17.0000;17:00;0.9595;CNN (full frame)
2026-01-01T19:18:47.811538;19.3000;17.0000;17:00;0.9312;CNN (full frame)
2026-01-01T19:18:52.848702;19.3000;17.0000;17:00;0.9567;CNN (full frame)
2026-01-01T19:18:57.885900;19.3000;17.0000;17:00;0.9727;CNN (full frame)
2026-01-01T19:19:02.923310;19.3167;17.0000;17:00;0.9830;CNN (full frame)
2026-01-01T19:19:07.960916;19.3167;17.0000;17:00;0.9894;CNN (full frame)
2026-01-01T19:19:13.000855;19.3167;17.0000;17:00;0.9873;CNN (full frame)
2026-01-01T19:19:18.038698;19.3167;17.0000;17:00;0.9896;CNN (full frame)
2026-01-01T19:19:23.077300;19.3167;17.0000;17:00;0.9874;CNN (full frame)
2026-01-01T19:19:28.114882;19.3167;17.0000;17:00;0.9914;CNN (full frame)
2026-01-01T19:19:33.152715;19.3167;17.0000;17:00;0.9861;CNN (full frame)
2026-01-01T19:19:38.190552;19.3167;17.0000;17:00;0.9911;CNN (full frame)
2026-01-01T19:19:43.229239;19.3167;17.0000;17:00;0.9931;CNN (full frame)
2026-01-01T19:19:48.267081;19.3167;17.0000;17:00;0.9925;CNN (full frame)
2026-01-01T19:19:53.303306;19.3167;17.0000;17:00;0.9950;CNN (full frame)
2026-01-01T19:19:58.338956;19.3167;17.0000;17:00;0.9942;CNN (full frame)
2026-01-01T19:20:03.374566;19.3333;17.0000;17:00;0.9743;CNN (full frame)
2026-01-01T19:20:08.412606;19.3333;17.0000;17:00;0.9824;CNN (full frame)
2026-01-01T19:20:13.449742;19.3333;17.0000;17:00;0.9884;CNN (full frame)
2026-01-01T19:20:18.487752;19.3333;17.0000;17:00;0.9834;CNN (full frame)
2026-01-01T19:20:23.524879;19.3333;17.0000;17:00;0.9896;CNN (full frame)
2026-01-01T19:20:28.561316;19.3333;17.0000;17:00;0.9921;CNN (full frame)
2026-01-01T19:20:33.598955;19.3333;17.0000;17:00;0.9596;CNN (full frame)
2026-01-01T19:20:38.636452;19.3333;17.0000;17:00;0.9593;CNN (full frame)
2026-01-01T19:20:43.670356;19.3333;17.0000;17:00;0.9707;CNN (full frame)
2026-01-01T19:20:48.706584;19.3333;17.0000;17:00;0.9342;CNN (full frame)
2026-01-01T19:20:53.743398;19.3333;17.0000;17:00;0.8475;CNN (full frame)
2026-01-01T19:20:58.779501;19.3333;17.0000;17:00;0.8578;CNN (full frame)
2026-01-01T19:21:03.816761;19.3500;17.0000;17:00;0.8588;CNN (full frame)
2026-01-01T19:21:08.853891;19.3500;1.0000;01:00;0.7209;CNN (full frame)
2026-01-01T19:21:13.917712;19.3500;17.0000;17:00;0.7965;CNN (full frame)
2026-01-01T19:21:18.952982;19.3500;16.0000;16:00;0.8495;CNN (full frame)
2026-01-01T19:21:23.989381;19.3500;17.0000;17:00;0.9078;CNN (full frame)
2026-01-01T19:21:29.031786;19.3500;17.0000;17:00;0.9433;CNN (full frame)
2026-01-01T19:21:34.068732;19.3500;17.0000;17:00;0.9629;CNN (full frame)
2026-01-01T19:21:39.106376;19.3500;17.0000;17:00;0.9553;CNN (full frame)
2026-01-01T19:21:44.144578;19.3500;17.0000;17:00;0.9711;CNN (full frame)
2026-01-01T19:21:49.180758;19.3500;17.0000;17:00;0.9568;CNN (full frame)
2026-01-01T19:21:54.218640;19.3500;17.0000;17:00;0.9604;CNN (full frame)
2026-01-01T19:21:59.254329;19.3500;17.0000;17:00;0.9680;CNN (full frame)
2026-01-01T19:22:04.291952;19.3667;17.0000;17:00;0.9755;CNN (full frame)
2026-01-01T19:22:09.329910;19.3667;17.0000;17:00;0.9831;CNN (full frame)
2026-01-01T19:22:14.367378;19.3667;17.0000;17:00;0.9842;CNN (full frame)
2026-01-01T19:22:19.404723;19.3667;17.0000;17:00;0.9879;CNN (full frame)
2026-01-01T19:22:24.441887;19.3667;17.0000;17:00;0.9922;CNN (full frame)
2026-01-01T19:22:29.479764;19.3667;17.0000;17:00;0.9908;CNN (full frame)
2026-01-01T19:22:34.516658;19.3667;17.0000;17:00;0.9637;CNN (full frame)
2026-01-01T19:22:39.552901;19.3667;2.0000;02:00;0.7239;CNN (full frame)
2026-01-01T19:22:44.590635;19.3667;17.0000;17:00;0.8025;CNN (full frame)
2026-01-01T19:22:49.627242;19.3667;17.0000;17:00;0.8684;CNN (full frame)
2026-01-01T19:22:54.664976;19.3667;17.0000;17:00;0.9178;CNN (full frame)
2026-01-01T19:22:59.703998;19.3667;17.0000;17:00;0.9475;CNN (full frame)
2026-01-01T19:23:04.743294;19.3833;17.0000;17:00;0.9662;CNN (full frame)
2026-01-01T19:23:09.779185;19.3833;17.0000;17:00;0.9614;CNN (full frame)
2026-01-01T19:23:14.814504;19.3833;17.0000;17:00;0.9709;CNN (full frame)
2026-01-01T19:23:19.851544;19.3833;17.0000;17:00;0.9776;CNN (full frame)
2026-01-01T19:23:24.888784;19.3833;17.0000;17:00;0.9843;CNN (full frame)
2026-01-01T19:23:29.924591;19.3833;17.0000;17:00;0.9895;CNN (full frame)
2026-01-01T19:23:34.963746;19.3833;17.0000;17:00;0.9689;CNN (full frame)
2026-01-01T19:23:40.001197;19.3833;17.0000;17:00;0.9642;CNN (full frame)
2026-01-01T19:23:45.048334;19.3833;17.0000;17:00;0.9290;CNN (full frame)
2026-01-01T19:23:50.085068;19.3833;17.0000;17:00;0.9474;CNN (full frame)
2026-01-01T19:23:55.124737;19.3833;17.0000;17:00;0.9606;CNN (full frame)
2026-01-01T19:24:00.161255;19.4000;17.0000;17:00;0.9593;CNN (full frame)
2026-01-01T19:24:05.198983;19.4000;17.0000;17:00;0.9422;CNN (full frame)
2026-01-01T19:24:10.236327;19.4000;17.0000;17:00;0.9446;CNN (full frame)
2026-01-01T19:24:15.273292;19.4000;17.0000;17:00;0.9520;CNN (full frame)
2026-01-01T19:24:20.309976;19.4000;17.0000;17:00;0.9184;CNN (full frame)
2026-01-01T19:24:25.346744;19.4000;17.0000;17:00;0.9493;CNN (full frame)
2026-01-01T19:24:30.384364;19.4000;17.0000;17:00;0.9092;CNN (full frame)
2026-01-01T19:24:35.420543;19.4000;17.0000;17:00;0.9134;CNN (full frame)
2026-01-01T19:24:40.457287;19.4000;17.0000;17:00;0.9132;CNN (full frame)
2026-01-01T19:24:45.494151;19.4000;17.0000;17:00;0.9182;CNN (full frame)
2026-01-01T19:24:50.531459;19.4000;17.0000;17:00;0.9427;CNN (full frame)
2026-01-01T19:24:55.568371;19.4000;17.0000;17:00;0.9587;CNN (full frame)
2026-01-01T19:25:00.605022;19.4167;17.0000;17:00;0.9679;CNN (full frame)
2026-01-01T19:25:05.639933;19.4167;17.0000;17:00;0.9708;CNN (full frame)
2026-01-01T19:25:10.675448;19.4167;17.0000;17:00;0.9759;CNN (full frame)
