2025-12-31T17:23:35.553242;17.3833;17.0000;17:00;0.9750;CNN (full frame)
2025-12-31T17:23:40.587922;17.3833;17.0000;17:00;0.9646;CNN (full frame)
2025-12-31T17:23:45.624721;17.3833;17.0000;17:00;0.8828;CNN (full frame)
2025-12-31T17:23:50.660709;17.3833;17.0000;17:00;0.8244;CNN (full frame)
2025-12-31T17:23:55.696922;17.3833;17.0000;17:00;0.7815;CNN (full frame)
2025-12-31T17:24:00.732277;17.4000;2.0000;02:00;0.5769;CNN (full frame)
2025-12-31T17:24:05.767017;17.4000;0.0000;00:00;0.6203;CNN (full frame)
2025-12-31T17:24:10.805351;17.4000;16.0000;16:00;0.7219;CNN (full frame)
2025-12-31T17:24:15.842351;17.4000;23.0000;23:00;0.6949;CNN (full frame)
2025-12-31T17:24:20.879383;17.4000;18.0000;18:00;0.7943;CNN (full frame)
2025-12-31T17:24:25.915712;17.4000;18.0000;18:00;0.6451;CNN (full frame)
2025-12-31T17:24:30.953618;17.4000;18.0000;18:00;0.5861;CNN (full frame)
2025-12-31T17:24:35.992250;17.4000;6.0000;06:00;0.5886;CNN (full frame)
2025-12-31T17:24:41.029678;17.4000;16.0000;16:00;0.5565;CNN (full frame)
2025-12-31T17:24:46.064039;17.4000;17.0000;17:00;0.7056;CNN (full frame)
2025-12-31T17:24:51.099093;17.4000;17.0000;17:00;0.7352;CNN (full frame)
2025-12-31T17:24:56.134726;17.4000;17.0000;17:00;0.8106;CNN (full frame)
2025-12-31T17:25:01.168914;17.4167;17.0000;17:00;0.8567;CNN (full frame)
2025-12-31T17:25:06.205226;17.4167;17.0000;17:00;0.8628;CNN (full frame)
2025-12-31T17:25:11.242486;17.4167;17.0000;17:00;0.8564;CNN (full frame)
2025-12-31T17:25:16.278851;17.4167;17.0000;17:00;0.8790;CNN (full frame)
2025-12-31T17:25:21.317538;17.4167;17.0000;17:00;0.9109;CNN (full frame)
2025-12-31T17:25:26.353672;17.4167;22.0000;22:00;0.9075;CNN (full frame)
2025-12-31T17:25:31.387797;17.4167;22.0000;22:00;0.9106;CNN (full frame)
2025-12-31T17:25:36.464309;17.4167;22.0000;22:00;0.9053;CNN (full frame)
2025-12-31T17:25:41.499579;17.4167;22.0000;22:00;0.8998;CNN (full frame)
2025-12-31T17:25:46.537088;17.4167;2.0000;02:00;0.6424;CNN (full frame)
2025-12-31T17:25:51.573749;17.4167;3.0000;03:00;0.4806;CNN (full frame)
2025-12-31T17:25:56.608605;17.4167;22.0000;22:00;0.6368;CNN (full frame)
2025-12-31T17:26:01.645936;17.4333;22.0000;22:00;0.7489;CNN (full frame)
2025-12-31T17:26:06.681800;17.4333;22.0000;22:00;0.8162;CNN (full frame)
2025-12-31T17:26:11.718720;17.4333;22.0000;22:00;0.8544;CNN (full frame)
2025-12-31T17:26:16.754600;17.4333;22.0000;22:00;0.8492;CNN (full frame)
2025-12-31T17:26:21.794449;17.4333;22.0000;22:00;0.8355;CNN (full frame)
2025-12-31T17:26:26.832428;17.4333;22.0000;22:00;0.8299;CNN (full frame)
2025-12-31T17:26:31.869982;17.4333;22.0000;22:00;0.8559;CNN (full frame)
2025-12-31T17:26:36.906598;17.4333;22.0000;22:00;0.8640;CNN (full frame)
2025-12-31T17:26:41.942945;17.4333;22.0000;22:00;0.8656;CNN (full frame)
2025-12-31T17:26:46.979742;17.4333;22.0000;22:00;0.8692;CNN (full frame)
2025-12-31T17:26:52.018089;17.4333;22.0000;22:00;0.8720;CNN (full frame)
2025-12-31T17:26:57.056543;17.4333;22.0000;22:00;0.8819;CNN (full frame)
2025-12-31T17:27:02.095840;17.4500;22.0000;22:00;0.8793;CNN (full frame)
2025-12-31T17:27:07.132529;17.4500;22.0000;22:00;0.8755;CNN (full frame)
2025-12-31T17:27:12.170763;17.4500;22.0000;22:00;0.8816;CNN (full frame)
2025-12-31T17:27:17.206498;17.4500;22.0000;22:00;0.8737;CNN (full frame)
2025-12-31T17:27:22.243594;17.4500;22.0000;22:00;0.8590;CNN (full frame)
